id_pub,anio,mes,cuenca,contrato,precio_distribuidora,precio_gnc,precio_usina,precio_industria,precio_otros,precio_ppp,precio_expo,indice_tiempo
490,2021,4,Austral Tierra del Fuego,FIRME,2.31,1.54,2.69,1.43,0.00,2.16,0.00,2021-04
491,2021,4,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,1.96,2.92,0.00,2.92,0.00,2021-04
492,2021,4,Austral Tierra del Fuego,TOTAL,2.31,1.54,2.69,2.06,0.00,2.27,0.00,2021-04
493,2021,4,Golfo de San Jorge,FIRME,2.76,1.70,2.75,2.00,0.00,2.41,0.00,2021-04
494,2021,4,Golfo de San Jorge,INTERRUMPIBLE,0.00,1.76,0.00,4.64,0.00,3.91,0.00,2021-04
495,2021,4,Golfo de San Jorge,TOTAL,2.76,1.72,2.75,2.23,0.00,2.49,0.00,2021-04
496,2021,4,Neuquina,FIRME,2.16,1.76,2.78,2.34,1.15,2.42,0.00,2021-04
497,2021,4,Neuquina,INTERRUMPIBLE,0.00,0.00,0.00,3.17,1.38,3.16,3.15,2021-04
498,2021,4,Neuquina,TOTAL,2.16,1.76,2.78,2.47,1.21,2.46,3.15,2021-04
499,2021,4,Noroeste,FIRME,0.00,1.80,0.00,2.07,0.00,2.03,0.00,2021-04
500,2021,4,Noroeste,INTERRUMPIBLE,0.00,0.00,0.00,2.68,0.00,2.68,0.00,2021-04
501,2021,4,Noroeste,TOTAL,0.00,1.80,0.00,2.12,0.00,2.07,0.00,2021-04
502,2021,4,Total Cuenca,FIRME,2.26,1.70,2.76,2.13,1.15,2.33,0.00,2021-04
503,2021,4,Total Cuenca,INTERRUMPIBLE,2.59,1.76,1.96,3.06,1.75,3.04,2.95,2021-04
504,2021,4,Total Cuenca,TOTAL,2.26,1.70,2.76,2.32,1.54,2.40,2.95,2021-04
505,2021,5,Austral Santa Cruz,FIRME,3.56,3.32,4.21,3.45,0.00,3.61,0.00,2021-05
506,2021,5,Austral Santa Cruz,INTERRUMPIBLE,2.57,0.00,0.00,4.84,3.33,4.80,0.00,2021-05
507,2021,5,Austral Santa Cruz,TOTAL,3.56,3.32,4.21,3.70,3.33,3.76,0.00,2021-05
508,2021,5,Austral Tierra del Fuego,FIRME,2.97,3.34,4.15,3.82,0.00,3.64,0.00,2021-05
509,2021,5,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,3.11,5.47,0.00,5.44,0.00,2021-05
510,2021,5,Austral Tierra del Fuego,TOTAL,2.97,3.34,4.15,3.97,0.00,3.68,0.00,2021-05
511,2021,5,Golfo de San Jorge,FIRME,4.24,3.48,4.31,3.58,0.00,3.96,0.00,2021-05
512,2021,5,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,6.00,0.00,6.00,0.00,2021-05
513,2021,5,Golfo de San Jorge,TOTAL,4.24,3.48,4.31,3.71,0.00,4.00,0.00,2021-05
514,2021,5,Neuquina,FIRME,2.51,3.44,4.29,3.65,4.00,3.42,0.00,2021-05
515,2021,5,Neuquina,INTERRUMPIBLE,0.00,3.14,0.00,4.53,0.00,3.76,0.00,2021-05
516,2021,5,Neuquina,TOTAL,2.51,3.27,4.29,3.70,4.00,3.43,0.00,2021-05
517,2021,5,Noroeste,FIRME,0.00,4.03,0.00,4.24,0.00,4.20,0.00,2021-05
518,2021,5,Noroeste,INTERRUMPIBLE,0.00,0.00,4.55,4.72,0.00,4.72,0.00,2021-05
519,2021,5,Noroeste,TOTAL,0.00,4.03,4.55,4.29,0.00,4.25,0.00,2021-05
520,2021,5,Total Cuenca,FIRME,2.70,3.57,4.25,3.70,4.00,3.52,0.00,2021-05
521,2021,5,Total Cuenca,INTERRUMPIBLE,2.57,3.14,3.35,4.84,3.33,4.28,0.00,2021-05
522,2021,5,Total Cuenca,TOTAL,2.70,3.40,4.25,3.80,3.51,3.56,0.00,2021-05
523,2021,6,Austral Santa Cruz,FIRME,3.38,3.28,0.00,4.07,0.00,3.84,0.00,2021-06
524,2021,6,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,4.18,3.41,4.12,0.00,2021-06
525,2021,6,Austral Santa Cruz,TOTAL,3.38,3.28,0.00,4.07,3.41,3.85,0.00,2021-06
526,2021,6,Austral Tierra del Fuego,FIRME,2.84,3.30,4.18,3.84,0.00,3.58,0.00,2021-06
527,2021,6,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,3.01,5.71,0.00,5.68,0.00,2021-06
528,2021,6,Austral Tierra del Fuego,TOTAL,2.84,3.30,4.18,4.07,0.00,3.66,0.00,2021-06
529,2021,6,Golfo de San Jorge,FIRME,4.23,3.36,4.33,3.80,0.00,4.03,0.00,2021-06
530,2021,6,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,5.88,0.00,5.88,0.00,2021-06
531,2021,6,Golfo de San Jorge,TOTAL,4.23,3.36,4.33,3.96,0.00,4.10,0.00,2021-06
532,2021,6,Neuquina,FIRME,2.54,3.35,4.24,3.83,4.00,3.22,0.00,2021-06
533,2021,6,Neuquina,INTERRUMPIBLE,0.00,3.21,0.00,4.83,0.00,4.19,0.00,2021-06
534,2021,6,Neuquina,TOTAL,2.54,3.27,4.24,3.95,4.00,3.28,0.00,2021-06
535,2021,6,Noroeste,FIRME,0.00,3.96,0.00,4.33,0.00,4.27,0.00,2021-06
536,2021,6,Noroeste,INTERRUMPIBLE,0.00,0.00,0.00,4.86,0.00,4.86,0.00,2021-06
537,2021,6,Noroeste,TOTAL,0.00,3.96,0.00,4.42,0.00,4.35,0.00,2021-06
538,2021,6,Total Cuenca,FIRME,2.68,3.48,4.22,3.90,4.00,3.39,0.00,2021-06
539,2021,6,Total Cuenca,INTERRUMPIBLE,0.00,3.21,3.01,4.97,3.41,4.48,0.00,2021-06
540,2021,6,Total Cuenca,TOTAL,2.68,3.37,4.22,4.02,3.52,3.45,0.00,2021-06
541,2021,7,Austral Santa Cruz,FIRME,3.34,3.26,0.00,4.25,0.00,3.92,0.00,2021-07
542,2021,7,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,4.22,4.21,3.31,4.13,0.00,2021-07
543,2021,7,Austral Santa Cruz,TOTAL,3.34,3.26,4.22,4.25,3.31,3.93,0.00,2021-07
544,2021,7,Austral Tierra del Fuego,FIRME,2.79,3.27,4.17,3.86,0.00,3.56,0.00,2021-07
545,2021,7,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.20,4.11,0.00,4.15,0.00,2021-07
546,2021,7,Austral Tierra del Fuego,TOTAL,2.79,3.27,4.17,3.88,0.00,3.58,0.00,2021-07
547,2021,7,Golfo de San Jorge,FIRME,4.25,3.34,4.33,3.97,0.00,4.14,0.00,2021-07
548,2021,7,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,4.36,4.45,0.00,4.43,0.00,2021-07
549,2021,7,Golfo de San Jorge,TOTAL,4.25,3.34,4.34,4.11,0.00,4.18,0.00,2021-07
550,2021,7,Neuquina,FIRME,2.57,3.33,4.26,3.85,4.00,3.27,0.00,2021-07
551,2021,7,Neuquina,INTERRUMPIBLE,0.00,3.13,4.21,4.48,0.00,4.02,4.92,2021-07
552,2021,7,Neuquina,TOTAL,2.57,3.23,4.26,3.93,4.00,3.32,4.92,2021-07
553,2021,7,Noroeste,FIRME,0.00,3.92,0.00,4.32,0.00,4.24,0.00,2021-07
554,2021,7,Noroeste,INTERRUMPIBLE,0.00,0.00,0.00,4.69,0.00,4.69,0.00,2021-07
555,2021,7,Noroeste,TOTAL,0.00,3.92,0.00,4.40,0.00,4.32,0.00,2021-07
556,2021,7,Total Cuenca,FIRME,2.69,3.45,4.24,3.94,4.00,3.42,0.00,2021-07
